Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
610,5,SUCCESS,3,0.03,404.03,408.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,404
611,5,SUCCESS,3,0.03,404.03,408.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,404
612,5,SUCCESS,2,0.03,408.03,412.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
613,5,SUCCESS,2,0.03,408.03,412.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
614,5,SUCCESS,3,0.03,408.03,412.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
615,5,SUCCESS,3,0.03,408.03,412.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
616,5,SUCCESS,3,0.03,408.03,412.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
617,5,SUCCESS,3,0.03,408.03,412.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408
618,5,SUCCESS,2,0.03,412.03,416.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
619,5,SUCCESS,2,0.03,412.03,416.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
620,5,SUCCESS,3,0.03,412.03,416.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
621,5,SUCCESS,3,0.03,412.03,416.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
622,5,SUCCESS,3,0.03,412.03,416.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
623,5,SUCCESS,3,0.03,412.03,416.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,412
624,5,SUCCESS,2,0.03,416.03,420.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
625,5,SUCCESS,2,0.03,416.03,420.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
626,5,SUCCESS,3,0.03,416.03,420.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
627,5,SUCCESS,3,0.03,416.03,420.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
628,5,SUCCESS,3,0.03,416.03,420.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
629,5,SUCCESS,3,0.03,416.03,420.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416
630,5,SUCCESS,2,0.03,420.03,424.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
631,5,SUCCESS,2,0.03,420.03,424.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
632,5,SUCCESS,3,0.03,420.03,424.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
633,5,SUCCESS,3,0.03,420.03,424.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
634,5,SUCCESS,3,0.03,420.03,424.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
635,5,SUCCESS,3,0.03,420.03,424.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420
636,5,SUCCESS,2,0.03,424.03,428.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
637,5,SUCCESS,2,0.03,424.03,428.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
638,5,SUCCESS,3,0.03,424.03,428.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
639,5,SUCCESS,3,0.03,424.03,428.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
640,5,SUCCESS,3,0.03,424.03,428.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
641,5,SUCCESS,3,0.03,424.03,428.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,424
642,5,SUCCESS,2,0.03,428.03,432.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
643,5,SUCCESS,2,0.03,428.03,432.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
644,5,SUCCESS,3,0.03,428.03,432.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
645,5,SUCCESS,3,0.03,428.03,432.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
646,5,SUCCESS,3,0.03,428.03,432.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
647,5,SUCCESS,3,0.03,428.03,432.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428
648,5,SUCCESS,2,0.03,432.03,436.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
649,5,SUCCESS,2,0.03,432.03,436.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
650,5,SUCCESS,3,0.03,432.03,436.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
651,5,SUCCESS,3,0.03,432.03,436.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
652,5,SUCCESS,3,0.03,432.03,436.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
653,5,SUCCESS,3,0.03,432.03,436.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432
654,5,SUCCESS,2,0.03,436.03,440.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
655,5,SUCCESS,2,0.03,436.03,440.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
656,5,SUCCESS,3,0.03,436.03,440.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
657,5,SUCCESS,3,0.03,436.03,440.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
658,5,SUCCESS,3,0.03,436.03,440.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
659,5,SUCCESS,3,0.03,436.03,440.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436
660,5,SUCCESS,2,0.03,440.03,444.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
661,5,SUCCESS,2,0.03,440.03,444.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
662,5,SUCCESS,3,0.03,440.03,444.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
663,5,SUCCESS,3,0.03,440.03,444.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
664,5,SUCCESS,3,0.03,440.03,444.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
665,5,SUCCESS,3,0.03,440.03,444.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440
666,5,SUCCESS,2,0.03,444.03,448.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
667,5,SUCCESS,2,0.03,444.03,448.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
668,5,SUCCESS,3,0.03,444.03,448.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
669,5,SUCCESS,3,0.03,444.03,448.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
670,5,SUCCESS,3,0.03,444.03,448.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
671,5,SUCCESS,3,0.03,444.03,448.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,444
672,5,SUCCESS,2,0.03,448.03,452.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
673,5,SUCCESS,2,0.03,448.03,452.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
674,5,SUCCESS,3,0.03,448.03,452.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
675,5,SUCCESS,3,0.03,448.03,452.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
676,5,SUCCESS,3,0.03,448.03,452.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
677,5,SUCCESS,3,0.03,448.03,452.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448
678,5,SUCCESS,2,0.03,452.03,456.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
679,5,SUCCESS,2,0.03,452.03,456.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
680,5,SUCCESS,3,0.03,452.03,456.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
681,5,SUCCESS,3,0.03,452.03,456.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
682,5,SUCCESS,3,0.03,452.03,456.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
683,5,SUCCESS,3,0.03,452.03,456.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,452
684,5,SUCCESS,2,0.03,456.03,460.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
685,5,SUCCESS,2,0.03,456.03,460.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
686,5,SUCCESS,3,0.03,456.03,460.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
687,5,SUCCESS,3,0.03,456.03,460.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
688,5,SUCCESS,3,0.03,456.03,460.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
689,5,SUCCESS,3,0.03,456.03,460.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456
690,5,SUCCESS,2,0.03,460.03,464.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
691,5,SUCCESS,2,0.03,460.03,464.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
692,5,SUCCESS,3,0.03,460.03,464.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
693,5,SUCCESS,3,0.03,460.03,464.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
694,5,SUCCESS,3,0.03,460.03,464.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
695,5,SUCCESS,3,0.03,460.03,464.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460
696,5,SUCCESS,2,0.03,464.03,468.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
697,5,SUCCESS,2,0.03,464.03,468.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
698,5,SUCCESS,3,0.03,464.03,468.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
699,5,SUCCESS,3,0.03,464.03,468.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
700,5,SUCCESS,3,0.03,464.03,468.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
701,5,SUCCESS,3,0.03,464.03,468.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464
702,5,SUCCESS,2,0.03,468.03,472.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
703,5,SUCCESS,2,0.03,468.03,472.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
704,5,SUCCESS,3,0.03,468.03,472.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
705,5,SUCCESS,3,0.03,468.03,472.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
706,5,SUCCESS,3,0.03,468.03,472.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
707,5,SUCCESS,3,0.03,468.03,472.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468
708,5,SUCCESS,2,0.03,472.03,476.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
709,5,SUCCESS,2,0.03,472.03,476.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
710,5,SUCCESS,3,0.03,472.03,476.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
711,5,SUCCESS,3,0.03,472.03,476.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
712,5,SUCCESS,3,0.03,472.03,476.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
713,5,SUCCESS,3,0.03,472.03,476.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472
714,5,SUCCESS,2,0.03,476.03,480.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
715,5,SUCCESS,2,0.03,476.03,480.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
716,5,SUCCESS,3,0.03,476.03,480.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
717,5,SUCCESS,3,0.03,476.03,480.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
718,5,SUCCESS,3,0.03,476.03,480.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
719,5,SUCCESS,3,0.03,476.03,480.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476
720,5,SUCCESS,2,0.03,480.03,484.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
721,5,SUCCESS,2,0.03,480.03,484.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
722,5,SUCCESS,3,0.03,480.03,484.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
723,5,SUCCESS,3,0.03,480.03,484.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
724,5,SUCCESS,3,0.03,480.03,484.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
725,5,SUCCESS,3,0.03,480.03,484.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480
726,5,SUCCESS,2,0.03,484.03,488.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
727,5,SUCCESS,2,0.03,484.03,488.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
728,5,SUCCESS,3,0.03,484.03,488.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
729,5,SUCCESS,3,0.03,484.03,488.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
730,5,SUCCESS,3,0.03,484.03,488.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
731,5,SUCCESS,3,0.03,484.03,488.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484
732,5,SUCCESS,2,0.03,488.03,492.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
733,5,SUCCESS,2,0.03,488.03,492.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
734,5,SUCCESS,3,0.03,488.03,492.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
735,5,SUCCESS,3,0.03,488.03,492.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
736,5,SUCCESS,3,0.03,488.03,492.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
737,5,SUCCESS,3,0.03,488.03,492.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488
738,5,SUCCESS,2,0.03,492.03,496.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
739,5,SUCCESS,2,0.03,492.03,496.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
740,5,SUCCESS,3,0.03,492.03,496.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
741,5,SUCCESS,3,0.03,492.03,496.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
742,5,SUCCESS,3,0.03,492.03,496.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
743,5,SUCCESS,3,0.03,492.03,496.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492
744,5,SUCCESS,2,0.03,496.03,500.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
745,5,SUCCESS,2,0.03,496.03,500.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
746,5,SUCCESS,3,0.03,496.03,500.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
747,5,SUCCESS,3,0.03,496.03,500.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
748,5,SUCCESS,3,0.03,496.03,500.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
749,5,SUCCESS,3,0.03,496.03,500.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496
750,5,SUCCESS,2,0.03,500.03,504.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
751,5,SUCCESS,2,0.03,500.03,504.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
752,5,SUCCESS,3,0.03,500.03,504.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
753,5,SUCCESS,3,0.03,500.03,504.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
754,5,SUCCESS,3,0.03,500.03,504.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
755,5,SUCCESS,3,0.03,500.03,504.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500
756,5,SUCCESS,2,0.03,504.03,508.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
757,5,SUCCESS,2,0.03,504.03,508.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
758,5,SUCCESS,3,0.03,504.03,508.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
759,5,SUCCESS,3,0.03,504.03,508.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
760,5,SUCCESS,3,0.03,504.03,508.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
761,5,SUCCESS,3,0.03,504.03,508.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504
762,5,SUCCESS,2,0.03,508.03,512.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
763,5,SUCCESS,2,0.03,508.03,512.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
764,5,SUCCESS,3,0.03,508.03,512.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
765,5,SUCCESS,3,0.03,508.03,512.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
766,5,SUCCESS,3,0.03,508.03,512.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
767,5,SUCCESS,3,0.03,508.03,512.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,508
768,5,SUCCESS,2,0.03,512.03,516.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
769,5,SUCCESS,2,0.03,512.03,516.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
770,5,SUCCESS,3,0.03,512.03,516.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
771,5,SUCCESS,3,0.03,512.03,516.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
772,5,SUCCESS,3,0.03,512.03,516.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
773,5,SUCCESS,3,0.03,512.03,516.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,512
774,5,SUCCESS,2,0.03,516.03,520.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
775,5,SUCCESS,2,0.03,516.03,520.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
776,5,SUCCESS,3,0.03,516.03,520.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
777,5,SUCCESS,3,0.03,516.03,520.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
778,5,SUCCESS,3,0.03,516.03,520.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
779,5,SUCCESS,3,0.03,516.03,520.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516
780,5,SUCCESS,2,0.03,520.03,524.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
781,5,SUCCESS,2,0.03,520.03,524.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
782,5,SUCCESS,3,0.03,520.03,524.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
783,5,SUCCESS,3,0.03,520.03,524.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
784,5,SUCCESS,3,0.03,520.03,524.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
785,5,SUCCESS,3,0.03,520.03,524.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,520
786,5,SUCCESS,2,0.03,524.03,528.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
787,5,SUCCESS,2,0.03,524.03,528.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
788,5,SUCCESS,3,0.03,524.03,528.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
789,5,SUCCESS,3,0.03,524.03,528.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
790,5,SUCCESS,3,0.03,524.03,528.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
791,5,SUCCESS,3,0.03,524.03,528.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,524
792,5,SUCCESS,2,0.03,528.03,532.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
793,5,SUCCESS,2,0.03,528.03,532.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
794,5,SUCCESS,3,0.03,528.03,532.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
795,5,SUCCESS,3,0.03,528.03,532.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
796,5,SUCCESS,3,0.03,528.03,532.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
797,5,SUCCESS,3,0.03,528.03,532.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,528
798,5,SUCCESS,2,0.03,532.03,536.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
799,5,SUCCESS,2,0.03,532.03,536.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
800,5,SUCCESS,3,0.03,532.03,536.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
801,5,SUCCESS,3,0.03,532.03,536.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
802,5,SUCCESS,3,0.03,532.03,536.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
803,5,SUCCESS,3,0.03,532.03,536.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532
804,5,SUCCESS,2,0.03,536.03,540.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
805,5,SUCCESS,2,0.03,536.03,540.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
806,5,SUCCESS,3,0.03,536.03,540.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
807,5,SUCCESS,3,0.03,536.03,540.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
808,5,SUCCESS,3,0.03,536.03,540.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
809,5,SUCCESS,3,0.03,536.03,540.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,536
810,5,SUCCESS,2,0.03,540.03,544.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
811,5,SUCCESS,2,0.03,540.03,544.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
812,5,SUCCESS,3,0.03,540.03,544.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
813,5,SUCCESS,3,0.03,540.03,544.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
814,5,SUCCESS,3,0.03,540.03,544.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
815,5,SUCCESS,3,0.03,540.03,544.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540
816,5,SUCCESS,2,0.03,544.03,548.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
817,5,SUCCESS,2,0.03,544.03,548.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
818,5,SUCCESS,3,0.03,544.03,548.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
819,5,SUCCESS,3,0.03,544.03,548.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
820,5,SUCCESS,3,0.03,544.03,548.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
821,5,SUCCESS,3,0.03,544.03,548.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544
822,5,SUCCESS,2,0.03,548.03,552.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
823,5,SUCCESS,2,0.03,548.03,552.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
824,5,SUCCESS,3,0.03,548.03,552.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
825,5,SUCCESS,3,0.03,548.03,552.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
826,5,SUCCESS,3,0.03,548.03,552.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
