Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
410,5,SUCCESS,3,0.03,162.25,179.86,17618,192.39,795,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,162.22
324,5,SUCCESS,2,0.03,177.16,182.1,4944,83.52,307,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,177.13
328,5,SUCCESS,3,0.03,166.27,182.19,15919,189.53,839,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,166.24
416,5,SUCCESS,3,0.03,164.15,183.61,19456,163.13,577,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164.12
305,5,SUCCESS,3,0.03,164.35,183.63,19270,108.57,531,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164.32
312,5,SUCCESS,2,0.03,172.81,184.77,11965,156.32,974,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,172.78
465,5,SUCCESS,3,0.03,178.81,185.18,6372,209.33,961,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,178.78
422,5,SUCCESS,3,0.03,179.86,185.94,6077,87.12,379,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,179.83
453,5,SUCCESS,3,0.03,173.93,186.79,12859,161.04,978,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,173.9
330,5,SUCCESS,2,0.03,182.1,187.47,5375,58.48,417,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,182.07
397,5,SUCCESS,2,0.03,169.65,187.7,18053,132.24,913,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,169.62
329,5,SUCCESS,3,0.03,173.03,189.38,16345,98.23,487,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,173
348,5,SUCCESS,2,0.03,187.47,189.82,2349,62,336,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,187.44
334,5,SUCCESS,3,0.03,174.1,191.85,17752,118.91,361,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,174.07
403,5,SUCCESS,2,0.03,178.17,192.14,13968,131.2,885,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,178.14
340,5,SUCCESS,3,0.03,182.19,192.18,9993,190.19,797,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,182.16
342,5,SUCCESS,2,0.03,184.77,192.51,7737,85.84,356,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,184.74
495,5,SUCCESS,3,0.03,185.18,193.43,8242,143.88,862,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,185.15
428,5,SUCCESS,3,0.03,183.61,195.54,11936,102.52,520,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,183.58
352,5,SUCCESS,3,0.03,192.18,196.09,3909,181.39,874,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192.15
519,5,SUCCESS,3,0.03,186.79,197.16,10364,113.3,349,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,186.76
434,5,SUCCESS,3,0.03,185.94,197.53,11591,139.7,725,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,185.91
378,5,SUCCESS,2,0.03,192.51,198.46,5948,117.68,722,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192.48
439,5,SUCCESS,2,0.03,192.14,198.48,6320,81.44,580,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192.11
409,5,SUCCESS,2,0.03,187.7,199.98,12284,110.64,425,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,187.67
341,5,SUCCESS,3,0.03,189.38,200.19,10813,112.75,470,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,189.35
360,5,SUCCESS,2,0.03,189.82,202.7,12875,140.96,851,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,189.79
525,5,SUCCESS,3,0.03,193.43,203.05,9624,132.44,638,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,193.4
335,5,SUCCESS,3,0.03,183.63,203.63,19999,165.99,725,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,183.6
346,5,SUCCESS,3,0.03,191.85,205.93,14074,186.67,716,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,191.82
452,5,SUCCESS,3,0.03,197.53,207.2,9663,132.88,639,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,197.5
549,5,SUCCESS,3,0.03,197.16,207.37,10214,127.93,472,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,197.13
445,5,SUCCESS,2,0.03,198.48,207.88,9403,136.64,813,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,198.45
364,5,SUCCESS,3,0.03,196.09,208.07,11978,139.26,308,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,196.06
384,5,SUCCESS,2,0.03,198.46,208.77,10312,103.52,462,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,198.43
573,5,SUCCESS,3,0.03,203.05,209.26,6209,167.31,773,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,203.02
365,5,SUCCESS,3,0.03,203.63,209.38,5753,136.18,819,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,203.6
394,5,SUCCESS,3,0.03,205.93,209.76,3834,204.6,973,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,205.9
451,5,SUCCESS,2,0.03,199.98,211.67,11688,88.16,596,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,199.95
591,5,SUCCESS,3,0.03,207.37,212.05,4679,128.04,756,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,207.34
446,5,SUCCESS,3,0.03,195.54,212.89,17350,156.53,860,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,195.51
408,5,SUCCESS,2,0.03,208.77,213.19,4415,124.64,596,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208.74
469,5,SUCCESS,2,0.03,211.67,214.66,2985,100.08,314,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,211.64
458,5,SUCCESS,3,0.03,207.2,215.55,8352,144.43,347,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,207.17
396,5,SUCCESS,2,0.03,202.7,217.48,14779,114,481,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,202.67
359,5,SUCCESS,3,0.03,200.19,218.86,18674,165.77,586,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,200.16
597,5,SUCCESS,3,0.03,209.26,219.03,9772,119.79,417,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,209.23
414,5,SUCCESS,2,0.03,213.19,219.95,6761,101.04,530,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,213.16
383,5,SUCCESS,3,0.03,209.38,220.05,10673,141.57,540,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,209.35
395,5,SUCCESS,3,0.03,220.05,221.46,1410,124.74,812,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,220.02
463,5,SUCCESS,2,0.03,207.88,221.98,14095,70.08,404,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,207.85
400,5,SUCCESS,3,0.03,208.07,224.3,16225,147.29,541,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208.04
487,5,SUCCESS,2,0.03,221.98,224.59,2615,64.64,381,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,221.95
621,5,SUCCESS,3,0.03,212.05,225.95,13899,142.56,965,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,212.02
475,5,SUCCESS,2,0.03,214.66,226.57,11914,86.56,309,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,214.62
389,5,SUCCESS,3,0.03,218.86,227.67,8805,167.42,895,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,218.83
412,5,SUCCESS,3,0.03,209.76,227.81,18047,126.94,553,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,209.73
426,5,SUCCESS,2,0.03,217.48,227.87,10395,105.2,419,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,217.45
444,5,SUCCESS,2,0.03,227.87,231.81,3934,130.64,901,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,227.84
470,5,SUCCESS,3,0.03,215.55,232.16,16616,109.12,427,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,215.52
464,5,SUCCESS,3,0.03,212.89,232.22,19321,133.76,836,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,212.86
418,5,SUCCESS,3,0.03,224.3,233.03,8738,197.12,884,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,224.27
432,5,SUCCESS,2,0.03,219.95,234.91,14963,113.12,941,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,219.92
645,5,SUCCESS,3,0.03,219.03,235.57,16538,133.43,432,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,219
413,5,SUCCESS,3,0.03,221.46,236.12,14661,185.24,791,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,221.43
424,5,SUCCESS,3,0.03,227.81,236.86,9048,125.29,328,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,227.78
651,5,SUCCESS,3,0.03,225.95,238.65,12701,144.21,689,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,225.92
430,5,SUCCESS,3,0.03,233.03,241.31,8275,137.06,829,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,233
482,5,SUCCESS,3,0.03,232.22,242.71,10494,196.9,798,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,232.19
431,5,SUCCESS,3,0.03,227.67,243.03,15360,88.33,437,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,227.64
511,5,SUCCESS,2,0.03,224.59,243.87,19276,119.36,566,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,224.56
663,5,SUCCESS,3,0.03,235.57,244.08,8507,145.09,382,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,235.54
450,5,SUCCESS,2,0.03,231.81,244.27,12462,139.28,797,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,231.78
675,5,SUCCESS,3,0.03,238.65,244.81,6158,143.66,569,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,238.62
436,5,SUCCESS,3,0.03,236.86,245.15,8290,148.5,619,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,236.83
517,5,SUCCESS,2,0.03,226.57,245.97,19396,72.8,594,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,226.54
448,5,SUCCESS,3,0.03,245.15,246.39,1244,171.6,763,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,245.12
476,5,SUCCESS,3,0.03,232.16,246.45,14290,154.55,496,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,232.13
442,5,SUCCESS,3,0.03,241.31,246.67,5357,152.9,450,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,241.28
462,5,SUCCESS,2,0.03,244.27,248.58,4307,132.24,929,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,244.24
494,5,SUCCESS,3,0.03,246.45,249.72,3271,154.66,419,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,246.42
460,5,SUCCESS,3,0.03,246.39,249.84,3449,165,965,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,246.36
437,5,SUCCESS,3,0.03,236.12,251.22,15093,138.71,794,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,236.09
488,5,SUCCESS,3,0.03,242.71,251.36,8654,74.8,331,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,242.68
484,5,SUCCESS,3,0.03,246.67,252.79,6128,145.2,389,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,246.64
456,5,SUCCESS,2,0.03,234.91,252.88,17969,125.2,569,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,234.88
553,5,SUCCESS,2,0.03,245.97,254.53,8565,91.28,832,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,245.94
443,5,SUCCESS,3,0.03,243.03,254.65,11617,152.79,984,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,243
705,5,SUCCESS,3,0.03,244.81,254.96,10151,94.05,300,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,244.78
461,5,SUCCESS,3,0.03,251.22,256.44,5225,195.03,861,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,251.19
565,5,SUCCESS,2,0.03,254.53,256.52,1991,129.84,980,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,254.5
524,5,SUCCESS,3,0.03,251.36,257.03,5666,132.11,372,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,251.33
547,5,SUCCESS,2,0.03,243.87,258.61,14739,121.52,935,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,243.84
687,5,SUCCESS,3,0.03,244.08,259.69,15612,165.66,528,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,244.05
577,5,SUCCESS,2,0.03,256.52,263.42,6899,72.72,343,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,256.49
490,5,SUCCESS,3,0.03,249.84,264.19,14345,143.22,310,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,249.81
467,5,SUCCESS,3,0.03,254.65,264.62,9976,118.36,670,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,254.62
512,5,SUCCESS,3,0.03,249.72,265.16,15433,147.18,902,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,249.69
492,5,SUCCESS,2,0.03,248.58,265.34,16760,97.04,441,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,248.55
508,5,SUCCESS,3,0.03,264.19,265.8,1610,100.98,617,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,264.16
502,5,SUCCESS,3,0.03,252.79,270.67,17877,157.85,972,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,252.76
510,5,SUCCESS,2,0.03,252.88,271.04,18158,114.72,596,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,252.85
735,5,SUCCESS,3,0.03,259.69,271.17,11485,148.83,540,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,259.66
729,5,SUCCESS,3,0.03,254.96,271.92,16965,181.17,716,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,254.93
473,5,SUCCESS,3,0.03,256.44,273.28,16841,195.36,990,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,256.41
485,5,SUCCESS,3,0.03,273.28,276.14,2861,143,971,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,273.25
759,5,SUCCESS,3,0.03,271.92,276.39,4467,179.08,827,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,271.89
530,5,SUCCESS,3,0.03,257.03,276.41,19367,125.84,606,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,257
479,5,SUCCESS,3,0.03,264.62,276.72,12099,148.06,827,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,264.59
554,5,SUCCESS,3,0.03,265.16,277.59,12433,155.54,808,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.13
589,5,SUCCESS,2,0.03,258.61,278.13,19520,53.12,358,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,258.58
538,5,SUCCESS,3,0.03,270.67,279.53,8855,112.31,618,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,270.64
607,5,SUCCESS,2,0.03,263.42,282.48,19060,90.56,740,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,263.39
544,5,SUCCESS,3,0.03,279.53,282.64,3115,107.69,675,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,279.5
516,5,SUCCESS,2,0.03,265.34,282.97,17638,64.24,305,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.31
560,5,SUCCESS,3,0.03,276.41,283.37,6959,100.98,583,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,276.38
528,5,SUCCESS,2,0.03,271.04,283.39,12355,96.32,545,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,271.01
520,5,SUCCESS,3,0.03,265.8,284.63,18833,191.84,777,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.77
562,5,SUCCESS,3,0.03,282.64,284.86,2219,158.84,996,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,282.61
590,5,SUCCESS,3,0.03,283.37,285.06,1686,105.71,637,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,283.34
497,5,SUCCESS,3,0.03,276.72,287.41,10690,130.02,613,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,276.69
534,5,SUCCESS,2,0.03,282.97,289.91,6935,135.04,911,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,282.94
741,5,SUCCESS,3,0.03,271.17,290.93,19758,163.02,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,271.14
491,5,SUCCESS,3,0.03,276.14,294.18,18035,111.65,674,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,276.11
765,5,SUCCESS,3,0.03,276.39,294.26,17868,95.59,442,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,276.36
643,5,SUCCESS,2,0.03,278.13,294.45,16319,86.56,484,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,278.1
546,5,SUCCESS,2,0.03,283.39,294.65,11260,114.24,710,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,283.36
572,5,SUCCESS,3,0.03,277.59,296.44,18849,158.73,911,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,277.56
616,5,SUCCESS,3,0.03,284.86,297.64,12778,126.06,455,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,284.83
602,5,SUCCESS,3,0.03,285.06,298.27,13213,78.98,347,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,285.03
667,5,SUCCESS,2,0.03,282.48,298.54,16057,142.08,909,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,282.45
580,5,SUCCESS,3,0.03,284.63,300.04,15414,121.88,572,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,284.6
685,5,SUCCESS,2,0.03,294.45,300.35,5902,100,868,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,294.42
527,5,SUCCESS,3,0.03,287.41,303.68,16274,120.12,575,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,287.38
777,5,SUCCESS,3,0.03,290.93,305.46,14527,198.88,852,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,290.9
640,5,SUCCESS,3,0.03,297.64,307.41,9770,166.76,749,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,297.61
614,5,SUCCESS,3,0.03,296.44,307.52,11079,154,427,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,296.41
533,5,SUCCESS,3,0.03,294.18,308.18,14005,158.95,801,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,294.15
564,5,SUCCESS,2,0.03,289.91,308.38,18473,143.92,810,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,289.88
795,5,SUCCESS,3,0.03,294.26,308.59,14328,183.81,740,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,294.23
709,5,SUCCESS,2,0.03,300.35,309.08,8728,128.32,975,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,300.32
691,5,SUCCESS,2,0.03,298.54,311.16,12619,94.32,604,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,298.51
570,5,SUCCESS,2,0.03,294.65,311.55,16900,89.12,415,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,294.62
646,5,SUCCESS,3,0.03,300.04,311.94,11896,101.64,467,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,300.01
652,5,SUCCESS,3,0.03,307.41,312.01,4602,150.04,551,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,307.38
539,5,SUCCESS,3,0.03,303.68,313.84,10154,107.36,618,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,303.65
620,5,SUCCESS,3,0.03,298.27,315.51,17245,191.84,898,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,298.24
715,5,SUCCESS,2,0.03,309.08,318.9,9823,98.96,729,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,309.05
739,5,SUCCESS,2,0.03,318.9,320.7,1803,87.44,413,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,318.87
807,5,SUCCESS,3,0.03,305.46,322.73,17274,128.15,731,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,305.43
632,5,SUCCESS,3,0.03,307.52,324.46,16941,158.18,806,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,307.49
819,5,SUCCESS,3,0.03,322.73,324.82,2087,125.29,377,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,322.7
676,5,SUCCESS,3,0.03,311.94,325.5,13557,206.36,966,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,311.91
688,5,SUCCESS,3,0.03,312.01,325.81,13795,148.61,406,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,311.98
813,5,SUCCESS,3,0.03,308.59,325.86,17275,150.04,709,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,308.56
733,5,SUCCESS,2,0.03,311.16,326.48,15326,115.52,585,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,311.13
582,5,SUCCESS,2,0.03,308.38,326.54,18162,104.64,378,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,308.35
551,5,SUCCESS,3,0.03,308.18,326.91,18725,97.68,480,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,308.15
763,5,SUCCESS,2,0.03,326.48,328.22,1739,122.4,739,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,326.45
581,5,SUCCESS,3,0.03,313.84,328.52,14678,155.65,788,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,313.81
588,5,SUCCESS,2,0.03,311.55,328.78,17229,82.24,484,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,311.52
638,5,SUCCESS,3,0.03,315.51,329.27,13756,95.92,387,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,315.48
757,5,SUCCESS,2,0.03,320.7,330.16,9459,119.44,673,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,320.67
656,5,SUCCESS,3,0.03,324.46,330.55,6093,158.84,593,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,324.43
787,5,SUCCESS,2,0.03,330.16,333.49,3331,122.96,667,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,330.13
837,5,SUCCESS,3,0.03,325.86,334.97,9109,211.97,998,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.83
668,5,SUCCESS,3,0.03,329.27,335.87,6600,164.12,933,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,329.24
781,5,SUCCESS,2,0.03,328.22,336.14,7920,125.6,946,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,328.19
706,5,SUCCESS,3,0.03,325.5,336.35,10854,154,773,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.47
593,5,SUCCESS,3,0.03,326.91,336.49,9577,146.85,687,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,326.88
624,5,SUCCESS,2,0.03,328.78,338.17,9388,115.92,760,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,328.75
817,5,SUCCESS,2,0.03,336.14,338.92,2776,81.92,460,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,336.11
712,5,SUCCESS,3,0.03,325.81,339.26,13460,137.72,832,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.78
594,5,SUCCESS,2,0.03,326.54,339.63,13083,110.88,941,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,326.51
698,5,SUCCESS,3,0.03,330.55,340.34,9788,144.65,793,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,330.52
811,5,SUCCESS,2,0.03,333.49,340.59,7094,112.24,782,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,333.46
599,5,SUCCESS,3,0.03,328.52,341.4,12886,95.7,442,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,328.49
831,5,SUCCESS,3,0.03,324.82,344.18,19366,144.1,790,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,324.79
829,5,SUCCESS,2,0.03,338.92,346.53,7609,135.76,709,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,338.89
710,5,SUCCESS,3,0.03,340.34,349.58,9240,153.12,963,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,340.31
843,5,SUCCESS,3,0.03,334.97,349.96,14991,98.34,348,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,334.94
630,5,SUCCESS,2,0.03,338.17,351.37,13199,124.64,804,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,338.14
704,5,SUCCESS,3,0.03,335.87,351.7,15830,88.22,398,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,335.84
605,5,SUCCESS,3,0.03,336.49,352.92,16430,135.41,615,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,336.46
873,5,SUCCESS,3,0.03,349.96,354.11,4152,131.01,704,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,349.93
718,5,SUCCESS,3,0.03,336.35,354.35,18000,168.63,897,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,336.32
660,5,SUCCESS,2,0.03,339.63,355.99,16360,109.68,980,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,339.6
835,5,SUCCESS,2,0.03,340.59,356.78,16191,82.64,676,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,340.56
623,5,SUCCESS,3,0.03,341.4,357.56,16156,165.88,668,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,341.37
861,5,SUCCESS,3,0.03,344.18,357.58,13399,168.85,622,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,344.15
730,5,SUCCESS,3,0.03,339.26,357.87,18607,130.13,691,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,339.24
659,5,SUCCESS,3,0.03,352.92,360.18,7261,129.91,430,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,352.89
666,5,SUCCESS,2,0.03,351.37,363.16,11789,66.4,518,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,351.34
841,5,SUCCESS,2,0.03,346.53,364.62,18098,130.4,904,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,346.5
684,5,SUCCESS,2,0.03,355.99,365.73,9747,58.4,394,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,355.96
754,5,SUCCESS,3,0.03,357.87,365.74,7872,86.02,382,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,357.84
689,5,SUCCESS,3,0.03,357.56,366.47,8912,147.4,760,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,357.53
716,5,SUCCESS,3,0.03,349.58,368.49,18913,160.6,936,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,349.55
701,5,SUCCESS,3,0.03,360.18,368.53,8351,137.5,869,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,360.15
883,5,SUCCESS,2,0.03,364.62,369.13,4509,130.8,861,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,364.59
853,5,SUCCESS,2,0.03,356.78,370.01,13236,120.72,736,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,356.75
885,5,SUCCESS,3,0.03,357.58,370.76,13180,118.8,665,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,357.55
722,5,SUCCESS,3,0.03,351.7,371.57,19872,118.36,550,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,351.67
707,5,SUCCESS,3,0.03,366.47,372.13,5658,111.65,431,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,366.44
