Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
461,3,SUCCESS,2,0.01,254.03,265.47,11439,153.5,829,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,254.02
350,3,SUCCESS,2,0.01,249.95,265.49,15538,163.8,654,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,249.94
443,3,SUCCESS,2,0.01,264.56,265.57,1011,115.4,762,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,264.55
453,3,SUCCESS,2,0.01,250.32,265.74,15417,121,453,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,250.31
427,3,SUCCESS,2,0.01,264.37,268.47,4104,138.6,722,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,264.36
447,3,SUCCESS,2,0.01,265.57,269.37,3801,139.5,585,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.56
459,3,SUCCESS,2,0.01,269.37,271.26,1892,134.8,996,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,269.36
384,3,SUCCESS,2,0.01,254.46,272.84,18379,134.2,367,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,254.45
471,3,SUCCESS,2,0.01,271.26,272.91,1650,112.1,513,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,271.25
400,3,SUCCESS,2,0.01,262.57,275.47,12900,139.1,524,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,262.56
354,3,SUCCESS,2,0.01,262.91,278.45,15540,139.5,982,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,262.9
412,3,SUCCESS,2,0.01,272.84,278.94,6104,157,730,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,272.83
358,3,SUCCESS,2,0.01,265.49,279.37,13881,145.1,927,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.48
469,3,SUCCESS,2,0.01,265.74,283.22,17480,157.8,603,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.73
362,3,SUCCESS,2,0.01,278.45,283.31,4865,129.8,742,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,278.44
465,3,SUCCESS,2,0.01,265.47,283.94,18475,148.1,782,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,265.46
479,3,SUCCESS,2,0.01,272.91,285.07,12159,98.2,603,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,272.9
416,3,SUCCESS,2,0.01,275.47,285.8,10325,128.6,626,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,275.46
455,3,SUCCESS,2,0.01,268.47,286.32,17847,152.1,712,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,268.46
420,3,SUCCESS,2,0.01,278.94,288.41,9471,124.5,532,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,278.93
366,3,SUCCESS,2,0.01,279.37,291.07,11698,118.4,346,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,279.36
481,3,SUCCESS,2,0.01,283.94,292.01,8062,152.1,766,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,283.93
424,3,SUCCESS,2,0.01,285.8,292.88,7076,141.3,517,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,285.79
390,3,SUCCESS,2,0.01,291.07,293.19,2115,113.2,831,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,291.06
444,3,SUCCESS,2,0.01,288.41,293.21,4803,158.7,974,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,288.4
448,3,SUCCESS,2,0.01,292.88,294.76,1883,127.7,577,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,292.87
382,3,SUCCESS,2,0.01,283.31,296.85,13534,119.2,346,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,283.3
398,3,SUCCESS,2,0.01,293.19,296.89,3704,129.4,606,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,293.18
483,3,SUCCESS,2,0.01,285.07,298.89,13826,131.8,504,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,285.06
402,3,SUCCESS,2,0.01,296.85,299.67,2820,160.1,808,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,296.84
477,3,SUCCESS,2,0.01,283.22,302.9,19679,175.2,918,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,283.21
487,3,SUCCESS,2,0.01,286.32,303.55,17228,153.7,715,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,286.31
456,3,SUCCESS,2,0.01,294.76,304.86,10097,170.2,833,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,294.75
406,3,SUCCESS,2,0.01,296.89,305.07,8178,135.3,368,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,296.88
452,3,SUCCESS,2,0.01,293.21,305.71,12491,122.2,839,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,293.2
489,3,SUCCESS,2,0.01,292.01,305.89,13885,85.3,385,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,292
499,3,SUCCESS,2,0.01,303.55,306.28,2736,111.2,475,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,303.54
509,3,SUCCESS,2,0.01,302.9,307.79,4887,172.6,998,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,302.89
434,3,SUCCESS,2,0.01,305.07,308.06,2993,144.4,922,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,305.06
438,3,SUCCESS,2,0.01,308.06,309.88,1823,83.9,504,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,308.05
442,3,SUCCESS,2,0.01,309.88,312.34,2458,197.3,986,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,309.87
521,3,SUCCESS,2,0.01,307.79,312.36,4567,97.8,304,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,307.78
446,3,SUCCESS,2,0.01,312.34,313.88,1543,193.5,952,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,312.33
430,3,SUCCESS,2,0.01,299.67,314.09,14424,166.7,791,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,299.66
491,3,SUCCESS,2,0.01,298.89,317.31,18410,159,663,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,298.88
460,3,SUCCESS,2,0.01,304.86,318.8,13942,115.2,578,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,304.85
533,3,SUCCESS,2,0.01,312.36,322.95,10588,103,423,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,312.35
507,3,SUCCESS,2,0.01,306.28,323.79,17511,115.3,320,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,306.27
464,3,SUCCESS,2,0.01,305.71,324.07,18366,78.5,303,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,305.7
513,3,SUCCESS,2,0.01,305.89,325.48,19589,129.6,619,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,305.88
450,3,SUCCESS,2,0.01,313.88,325.78,11894,84.9,346,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,313.87
454,3,SUCCESS,2,0.01,314.09,325.93,11836,130.5,745,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,314.08
470,3,SUCCESS,2,0.01,325.93,329.14,3214,105.3,662,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.92
511,3,SUCCESS,2,0.01,317.31,332.67,15368,80,477,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,317.3
466,3,SUCCESS,2,0.01,325.78,335.95,10176,126.6,545,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.77
472,3,SUCCESS,2,0.01,318.8,336,17205,161.6,924,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,318.79
480,3,SUCCESS,2,0.01,324.07,337.73,13658,109.1,577,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,324.06
519,3,SUCCESS,2,0.01,332.67,340.86,8187,136.2,896,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,332.66
549,3,SUCCESS,2,0.01,325.48,341.48,16000,179,827,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,325.47
541,3,SUCCESS,2,0.01,322.95,342.32,19369,146.3,918,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,322.94
474,3,SUCCESS,2,0.01,329.14,343.02,13877,109.7,365,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,329.13
504,3,SUCCESS,2,0.01,337.73,343.04,5295,130.8,777,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,337.72
515,3,SUCCESS,2,0.01,323.79,343.57,19780,105.7,449,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,323.78
561,3,SUCCESS,2,0.01,342.32,344.82,2503,96.6,406,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,342.31
500,3,SUCCESS,2,0.01,336,346.27,10265,83,429,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,335.99
557,3,SUCCESS,2,0.01,341.48,348.94,7454,84.5,446,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,341.47
523,3,SUCCESS,2,0.01,340.86,352.01,11147,103.4,378,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,340.85
565,3,SUCCESS,2,0.01,344.82,352.09,7270,133.7,534,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,344.81
516,3,SUCCESS,2,0.01,343.04,354,10961,177.1,812,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,343.03
494,3,SUCCESS,2,0.01,335.95,354.28,18328,123.9,622,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,335.94
539,3,SUCCESS,2,0.01,352.01,357.45,5445,191.7,975,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,352
506,3,SUCCESS,2,0.01,343.02,359.1,16084,162.1,961,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,343.01
527,3,SUCCESS,2,0.01,343.57,360.16,16586,142.1,861,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,343.56
563,3,SUCCESS,2,0.01,360.16,361.82,1665,135.5,794,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,360.15
569,3,SUCCESS,2,0.01,348.94,362.48,13545,117.5,421,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,348.93
536,3,SUCCESS,2,0.01,354,363.6,9603,139.5,666,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,353.99
514,3,SUCCESS,2,0.01,359.1,363.68,4577,107.2,705,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,359.09
510,3,SUCCESS,2,0.01,354.28,365.04,10754,160.9,655,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,354.27
524,3,SUCCESS,2,0.01,346.27,365.45,19182,123.1,366,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,346.26
571,3,SUCCESS,2,0.01,361.82,366.93,5110,101.2,503,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,361.81
577,3,SUCCESS,2,0.01,352.09,371.6,19507,127.2,899,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,352.08
559,3,SUCCESS,2,0.01,357.45,372.82,15371,185,900,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,357.44
540,3,SUCCESS,2,0.01,363.6,374.65,11051,122.9,495,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,363.59
575,3,SUCCESS,2,0.01,366.93,374.67,7721,80.4,394,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,366.92
597,3,SUCCESS,2,0.01,362.48,375.96,13475,115.8,309,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,362.47
522,3,SUCCESS,2,0.01,363.68,376.53,12854,105.9,677,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,363.67
526,3,SUCCESS,2,0.01,365.04,379.8,14768,71.6,352,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,365.03
560,3,SUCCESS,2,0.01,365.45,380.08,14625,136.6,649,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,365.44
530,3,SUCCESS,2,0.01,376.53,381.69,5158,153.3,921,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,376.52
538,3,SUCCESS,2,0.01,379.8,382.23,2429,143.9,525,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,379.79
546,3,SUCCESS,2,0.01,381.69,383.32,1631,161.7,786,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,381.68
609,3,SUCCESS,2,0.01,371.6,384.3,12705,168.8,789,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,371.59
558,3,SUCCESS,2,0.01,383.32,386.93,3602,131.8,831,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,383.31
580,3,SUCCESS,2,0.01,380.08,388.21,8138,135.9,774,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,380.07
564,3,SUCCESS,2,0.01,374.65,389.56,14903,168.3,899,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,374.64
579,3,SUCCESS,2,0.01,372.82,392.82,19992,160.7,688,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,372.81
595,3,SUCCESS,2,0.01,374.67,392.94,18269,98.8,625,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,374.66
641,3,SUCCESS,2,0.01,375.96,393.49,17538,78.3,420,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,375.95
588,3,SUCCESS,2,0.01,388.21,395.35,7136,111.1,385,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,388.2
645,3,SUCCESS,2,0.01,384.3,396.34,12037,145.4,474,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,384.29
611,3,SUCCESS,2,0.01,392.82,397.04,4226,161.5,999,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,392.81
653,3,SUCCESS,2,0.01,393.49,397.66,4163,181,975,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,393.48
550,3,SUCCESS,2,0.01,382.23,398.02,15782,108.2,419,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,382.22
562,3,SUCCESS,2,0.01,386.93,398.11,11180,126.9,882,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,386.92
570,3,SUCCESS,2,0.01,398.02,400.88,2864,86.5,470,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,398.01
578,3,SUCCESS,2,0.01,400.88,401.97,1087,104.8,603,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,400.87
681,3,SUCCESS,2,0.01,396.34,403.26,6924,154.8,603,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,396.33
697,3,SUCCESS,2,0.01,397.66,404.21,6551,109.5,353,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,397.65
615,3,SUCCESS,2,0.01,392.94,404.52,11576,176.2,819,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,392.93
600,3,SUCCESS,2,0.01,395.35,405.02,9675,86.4,429,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,395.34
596,3,SUCCESS,2,0.01,389.56,405.11,15549,125.7,625,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,389.55
574,3,SUCCESS,2,0.01,398.11,408.42,10319,191.8,928,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,398.1
619,3,SUCCESS,2,0.01,397.04,408.55,11508,141,667,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,397.03
627,3,SUCCESS,2,0.01,404.52,409.09,4572,124.3,355,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,404.51
598,3,SUCCESS,2,0.01,401.97,409.39,7429,162.6,892,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,401.96
705,3,SUCCESS,2,0.01,404.21,415.11,10900,118.7,308,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,404.2
614,3,SUCCESS,2,0.01,409.39,416.93,7537,125,794,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,409.38
604,3,SUCCESS,2,0.01,405.02,418.32,13296,158.3,710,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,405.01
701,3,SUCCESS,2,0.01,403.26,419.71,16449,133.2,672,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,403.25
608,3,SUCCESS,2,0.01,405.11,420.61,15506,91.6,494,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,405.1
631,3,SUCCESS,2,0.01,408.55,420.86,12310,91.5,521,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408.54
709,3,SUCCESS,2,0.01,415.11,422.02,6917,182.3,956,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,415.1
606,3,SUCCESS,2,0.01,408.42,422.54,14117,106.6,728,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408.41
616,3,SUCCESS,2,0.01,418.32,425.47,7148,133.4,454,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,418.31
635,3,SUCCESS,2,0.01,409.09,426.96,17870,150.7,636,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,409.08
721,3,SUCCESS,2,0.01,419.71,428.94,9230,118.4,531,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,419.7
634,3,SUCCESS,2,0.01,422.54,429.78,7238,108,605,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,422.53
638,3,SUCCESS,2,0.01,429.78,431.06,1277,67.7,376,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,429.77
643,3,SUCCESS,2,0.01,420.86,431.9,11046,135.3,470,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420.85
737,3,SUCCESS,2,0.01,428.94,435.08,6140,155.9,824,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428.93
618,3,SUCCESS,2,0.01,416.93,436.13,19195,157.5,625,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416.92
642,3,SUCCESS,2,0.01,431.06,437.29,6238,123.5,838,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,431.05
624,3,SUCCESS,2,0.01,420.61,437.99,17380,133.4,997,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420.6
741,3,SUCCESS,2,0.01,435.08,438.32,3241,154.5,906,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,435.07
729,3,SUCCESS,2,0.01,422.02,439,16981,93.4,432,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,422.01
671,3,SUCCESS,2,0.01,431.9,439.03,7121,140.7,783,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,431.89
650,3,SUCCESS,2,0.01,436.13,439.08,2949,155.8,991,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,436.12
628,3,SUCCESS,2,0.01,425.47,440.69,15223,117.7,399,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,425.46
655,3,SUCCESS,2,0.01,426.96,442.36,15395,92.5,371,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,426.95
749,3,SUCCESS,2,0.01,439,443.13,4127,169,905,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,438.99
745,3,SUCCESS,2,0.01,438.32,443.73,5408,146.5,656,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,438.31
654,3,SUCCESS,2,0.01,437.29,445.93,8632,135.8,870,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,437.28
675,3,SUCCESS,2,0.01,439.03,446.59,7564,124,738,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,439.02
683,3,SUCCESS,2,0.01,446.59,448.95,2364,118.2,734,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,446.58
753,3,SUCCESS,2,0.01,443.13,449.3,6172,124.4,548,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,443.12
679,3,SUCCESS,2,0.01,442.36,453.81,11454,88.1,540,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,442.35
682,3,SUCCESS,2,0.01,439.08,455.93,16857,98.7,369,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,439.07
773,3,SUCCESS,2,0.01,443.73,455.98,12247,140.1,640,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,443.72
640,3,SUCCESS,2,0.01,440.69,456.82,16127,163.3,912,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440.68
636,3,SUCCESS,2,0.01,437.99,457.97,19978,95.3,428,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,437.98
813,3,SUCCESS,2,0.01,449.3,457.99,8683,113.3,786,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,449.29
699,3,SUCCESS,2,0.01,448.95,458.16,9209,114.6,804,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448.94
652,3,SUCCESS,2,0.01,457.97,461.85,3883,146.3,974,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,457.96
698,3,SUCCESS,2,0.01,445.93,465.05,19126,115.7,395,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,445.92
817,3,SUCCESS,2,0.01,455.98,467.27,11287,192.5,947,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,455.97
668,3,SUCCESS,2,0.01,461.85,468.84,6990,121,651,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,461.84
707,3,SUCCESS,2,0.01,458.16,469.22,11053,106.8,334,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,458.15
837,3,SUCCESS,2,0.01,467.27,470.79,3523,101.9,354,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,467.26
648,3,SUCCESS,2,0.01,456.82,471.48,14665,120,388,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,456.81
703,3,SUCCESS,2,0.01,453.81,473.7,19889,135.9,720,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,453.8
711,3,SUCCESS,2,0.01,469.22,474.12,4908,164.6,755,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,469.21
718,3,SUCCESS,2,0.01,455.93,474.78,18852,126.7,563,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,455.92
727,3,SUCCESS,2,0.01,474.12,475.83,1705,131.8,430,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,474.11
688,3,SUCCESS,2,0.01,471.48,476.37,4890,180.6,951,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,471.47
841,3,SUCCESS,2,0.01,470.79,476.52,5736,108.9,511,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,470.78
821,3,SUCCESS,2,0.01,457.99,477.1,19112,183.8,955,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,457.98
726,3,SUCCESS,2,0.01,465.05,477.43,12380,135.5,806,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,465.04
676,3,SUCCESS,2,0.01,468.84,478.64,9793,127.1,690,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468.83
730,3,SUCCESS,2,0.01,474.78,480.11,5326,139,438,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,474.77
845,3,SUCCESS,2,0.01,476.52,480.98,4457,102.5,519,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476.51
861,3,SUCCESS,2,0.01,480.98,482.57,1584,158.7,591,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480.97
692,3,SUCCESS,2,0.01,476.37,484.07,7697,95,417,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476.36
865,3,SUCCESS,2,0.01,482.57,484.11,1543,133.5,776,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,482.56
738,3,SUCCESS,2,0.01,480.11,488.67,8556,112.1,635,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,480.1
719,3,SUCCESS,2,0.01,473.7,489.69,15995,110.1,485,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,473.69
731,3,SUCCESS,2,0.01,475.83,493.01,17182,114,746,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,475.82
853,3,SUCCESS,2,0.01,477.1,495.33,18233,160.4,906,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,477.09
746,3,SUCCESS,2,0.01,488.67,496.07,7401,144.5,852,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488.66
696,3,SUCCESS,2,0.01,478.64,496.32,17685,131,909,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,478.63
734,3,SUCCESS,2,0.01,477.43,497.19,19758,180.1,854,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,477.42
873,3,SUCCESS,2,0.01,495.33,499.2,3869,124,364,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,495.32
869,3,SUCCESS,2,0.01,484.11,500.58,16473,87.5,341,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484.1
750,3,SUCCESS,2,0.01,496.07,501.02,4949,136.6,421,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496.06
704,3,SUCCESS,2,0.01,484.07,502.87,18799,113.2,819,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,484.06
739,3,SUCCESS,2,0.01,489.69,505.22,15529,107.9,462,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,489.68
716,3,SUCCESS,2,0.01,502.87,507.24,4369,91.2,441,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,502.86
778,3,SUCCESS,2,0.01,501.02,509.11,8092,149.2,984,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,501.01
712,3,SUCCESS,2,0.01,496.32,510.93,14610,119.9,883,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496.31
747,3,SUCCESS,2,0.01,493.01,511.52,18510,99.4,335,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,493
763,3,SUCCESS,2,0.01,505.22,513.23,8005,73.3,357,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,505.21
762,3,SUCCESS,2,0.01,497.19,514.36,17168,80.9,302,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,497.18
881,3,SUCCESS,2,0.01,499.2,517.65,18444,80.1,356,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,499.19
889,3,SUCCESS,2,0.01,500.58,518.28,17696,104,324,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,500.57
728,3,SUCCESS,2,0.01,510.93,518.74,7808,118.6,837,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,510.92
771,3,SUCCESS,2,0.01,513.23,521.45,8223,119.4,335,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,513.22
897,3,SUCCESS,2,0.01,517.65,521.63,3980,134.6,959,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,517.64
767,3,SUCCESS,2,0.01,511.52,521.69,10168,147.1,687,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,511.51
786,3,SUCCESS,2,0.01,509.11,525.24,16129,109.6,361,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,509.1
724,3,SUCCESS,2,0.01,507.24,525.83,18594,102,525,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,507.23
775,3,SUCCESS,2,0.01,521.45,529.7,8248,93.9,327,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,521.44
806,3,SUCCESS,2,0.01,525.24,529.8,4558,157.9,865,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,525.23
901,3,SUCCESS,2,0.01,518.28,531.91,13633,90.3,389,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,518.27
790,3,SUCCESS,2,0.01,514.36,532.09,17731,163.1,742,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,514.35
764,3,SUCCESS,2,0.01,525.83,534.87,9034,170.8,743,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,525.82
732,3,SUCCESS,2,0.01,518.74,535.16,16422,118.6,535,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,518.73
